story_id,publish_date,url
QM7DK5UKRBE7FEBD2GAZMRMRWA,2020-01-01T03:18:07Z,/espectaculos/2020/01/01/hija-de-thalia-vida-de-viajes-lujos.html
NOZVGWWWOVBWXG5IQTSHXJD3IU,2020-01-01T10:00:12Z,/lifestyle/2020/01/01/casi-muere-despues-aplicarse-tinte.html
UIZFIOCHHNDNZNNU4P4COADFG4,2020-01-01T10:43:35Z,/espectaculos/2020/01/01/halle-berry-publico-candente-best-nine.html
6T54F434I5G2FGNS36Z5QOIUEE,2020-01-01T12:19:38Z,/espectaculos/2020/01/01/jennifer-lopez-y-alex-rodriguez-2-2.html
IV2FPNMGMFFTHHUIOEYEQ6A6BQ,2020-01-01T18:04:37Z,/moda-belleza/2020/01/01/tintes-morenas-ideas-te-ayudaran-deslumbrar.html
QB3PQV5YPFGCJP2M4UHPBBN6RA,2020-01-02T03:20:39Z,/espectaculos/2020/01/02/joy-huerta-fotos-hija-esposa.html
EKJDBORGD5CKPESVFT2FVMYKGA,2020-01-02T09:14:26Z,/chile/2020/01/02/raquel-argandona-echo-al-agua-programa-ano-nuevo-canal-13-estaba-grabado.html
L7Y2STWZSZGIHAH6PV5GYA7E6A,2020-01-02T11:26:46Z,/chile/2020/01/02/monica-gonzalez-mucho-gusto-redes-sociales.html
VDAXC7VGFFF4XH4MUEZJQZ7S7E,2020-01-02T11:56:38Z,/espectaculos/2020/01/02/harry-potter-netflix-catalogo.html
MNKMW3ISPNBJBAN7AFMI7AOROU,2020-01-02T13:07:46Z,/chile/2020/01/02/fran-garcia-huidobro-ano-nuevo-hospitalizada.html
TPB77D24DRGUJGBTIVT7WKPJZA,2020-01-02T13:33:09Z,/chile/2020/01/02/eliana-albasetti-esta-embarazada.html
U63ZOSGDARGJZC6RP5IJIAM3QU,2020-01-02T14:18:14Z,/chile/2020/01/02/cote-lopez-nombre-marca-ropa.html
CJLOT4JALRCE3GDPWH5KJST6HY,2020-01-02T15:21:57Z,/chile/2020/01/02/mayte-diego-gritan-amor-los-cuatro-vientos-esta-fotografia.html
UCKGG2W7RRDYPNRTIKTAOXIXDY,2020-01-02T15:39:44Z,/espectaculos/2020/01/02/carla-heredia-fui-rara-soy-independiente-y-espero-volver-ecuador.html
C5A3VWXNWJC7LIU6CHSSAEJGIA,2020-01-02T15:40:00Z,/chile/2020/01/02/bienvenidos-amaro-matinal-salida.html
VZYGBSRSTFBKNN2PSXODUPYXCY,2020-01-02T16:28:41Z,/espectaculos/2020/01/02/pololo-raquel-argandona-ano-nuevo-romantica-fotografia.html
